Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Svizzera,Price / Svizzera,Compare At Price / Svizzera,Status
box-large-3,Box Large 3,"<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<div>
<span data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}' data-sheets-value='{""1"":2,""2"":""La confezione contiene:\n\n\nFonterosso 75 cl\nOlio \""Macchia Palmane\"" 75 cl\nPenne Ticinesi 500 gr\nPesto rosso 90 gr\nSugo di pomodoro al basilico 300 gr\n\nConfezione: box in cartone rigido""}'><span data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}' data-sheets-value='{""1"":2,""2"":""La confezione contiene:\n\n\nFonterosso 75 cl\nOlio \""Macchia Palmane\"" 75 cl\nPenne Ticinesi 500 gr\nPesto rosso 90 gr\nSugo di pomodoro al basilico 300 gr\n\nConfezione: box in cartone rigido""}'>La confezione contiene:<br></span></span>
<ul>
<li><span data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}' data-sheets-value='{""1"":2,""2"":""La confezione contiene:\n\n\nFonterosso 75 cl\nOlio \""Macchia Palmane\"" 75 cl\nPenne Ticinesi 500 gr\nPesto rosso 90 gr\nSugo di pomodoro al basilico 300 gr\n\nConfezione: box in cartone rigido""}'>Fonterosso 75 cl</span></li>
<li><span data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}' data-sheets-value='{""1"":2,""2"":""La confezione contiene:\n\n\nFonterosso 75 cl\nOlio \""Macchia Palmane\"" 75 cl\nPenne Ticinesi 500 gr\nPesto rosso 90 gr\nSugo di pomodoro al basilico 300 gr\n\nConfezione: box in cartone rigido""}'>Olio ""Macchia Palmane"" 75 cl</span></li>
<li><span data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}' data-sheets-value='{""1"":2,""2"":""La confezione contiene:\n\n\nFonterosso 75 cl\nOlio \""Macchia Palmane\"" 75 cl\nPenne Ticinesi 500 gr\nPesto rosso 90 gr\nSugo di pomodoro al basilico 300 gr\n\nConfezione: box in cartone rigido""}'>Penne Ticinesi 500 gr</span></li>
<li><span data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}' data-sheets-value='{""1"":2,""2"":""La confezione contiene:\n\n\nFonterosso 75 cl\nOlio \""Macchia Palmane\"" 75 cl\nPenne Ticinesi 500 gr\nPesto rosso 90 gr\nSugo di pomodoro al basilico 300 gr\n\nConfezione: box in cartone rigido""}'>Pesto rosso 90 gr</span></li>
<li><span data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}' data-sheets-value='{""1"":2,""2"":""La confezione contiene:\n\n\nFonterosso 75 cl\nOlio \""Macchia Palmane\"" 75 cl\nPenne Ticinesi 500 gr\nPesto rosso 90 gr\nSugo di pomodoro al basilico 300 gr\n\nConfezione: box in cartone rigido""}'>Sugo di pomodoro al basilico 300 gr</span></li>
</ul>
<span data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}' data-sheets-value='{""1"":2,""2"":""La confezione contiene:\n\n\nFonterosso 75 cl\nOlio \""Macchia Palmane\"" 75 cl\nPenne Ticinesi 500 gr\nPesto rosso 90 gr\nSugo di pomodoro al basilico 300 gr\n\nConfezione: box in cartone rigido""}'>Confezione: box in cartone rigido</span><br>
</div>
<div><span data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}' data-sheets-value='{""1"":2,""2"":""La confezione contiene:\n\n\nFonterosso 75 cl\nOlio \""Macchia Palmane\"" 75 cl\nPenne Ticinesi 500 gr\nPesto rosso 90 gr\nSugo di pomodoro al basilico 300 gr\n\nConfezione: box in cartone rigido""}'></span></div>
<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<div><span data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}' data-sheets-value='{""1"":2,""2"":""La confezione contiene:\n\n\nFonterosso 75 cl\nOlio \""Macchia Palmane\"" 75 cl\nPenne Ticinesi 500 gr\nPesto rosso 90 gr\nSugo di pomodoro al basilico 300 gr\n\nConfezione: box in cartone rigido""}'>Questo box è disponibile tutto l'anno. Al fine di assicurare una puntuale consegna, è indicato effettuare l'ordine due settimane prima della data di fornitura prevista.</span></div>
<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>",Fondazione La Fonte,,Confezioni,"check-age, Natale",false,Title,Default Title,,,,,"",3580.0,,deny,manual,72.00,,true,false,"",https://cdn.shopify.com/s/files/1/0448/2790/2104/products/BoxLarge3_2Z4A1335.jpg?v=1601307838,1,,false,,,,,,,,,,,,,,,kg,,,true,,,archived
box-large-3,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0448/2790/2104/products/ConfezioneBox_2Z4A1361_ee604875-71de-4fe4-8985-73f20913b91d.jpg?v=1601364290,2,,,,,,,,,,,,,,,,,,,,,,,
box-large-2,Box Large 2,"<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<div>
<span data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}' data-sheets-value='{""1"":2,""2"":""La confezione contiene:\n\nBianco Rimuss dry senza alcool 75 cl\nPanettone marron glacé 750 gr\nCrema di castagne 350 gr\nBiscotti al mais Il Fornaio 100 gr\nBiscotti varietà Il Fornaio 100 gr\n\nConfezione: box in cartone rigido""}'><span data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}' data-sheets-value='{""1"":2,""2"":""La confezione contiene:\n\nBianco Rimuss dry senza alcool 75 cl\nPanettone marron glacé 750 gr\nCrema di castagne 350 gr\nBiscotti al mais Il Fornaio 100 gr\nBiscotti varietà Il Fornaio 100 gr\n\nConfezione: box in cartone rigido""}'>La confezione contiene:<br><br></span></span>
<ul>
<li><span data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}' data-sheets-value='{""1"":2,""2"":""La confezione contiene:\n\nBianco Rimuss dry senza alcool 75 cl\nPanettone marron glacé 750 gr\nCrema di castagne 350 gr\nBiscotti al mais Il Fornaio 100 gr\nBiscotti varietà Il Fornaio 100 gr\n\nConfezione: box in cartone rigido""}'>Bianco Rimuss dry senza alcool 75 cl</span></li>
<li><span data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}' data-sheets-value='{""1"":2,""2"":""La confezione contiene:\n\nBianco Rimuss dry senza alcool 75 cl\nPanettone marron glacé 750 gr\nCrema di castagne 350 gr\nBiscotti al mais Il Fornaio 100 gr\nBiscotti varietà Il Fornaio 100 gr\n\nConfezione: box in cartone rigido""}'>Panettone marron glacé 750 gr</span></li>
<li><span data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}' data-sheets-value='{""1"":2,""2"":""La confezione contiene:\n\nBianco Rimuss dry senza alcool 75 cl\nPanettone marron glacé 750 gr\nCrema di castagne 350 gr\nBiscotti al mais Il Fornaio 100 gr\nBiscotti varietà Il Fornaio 100 gr\n\nConfezione: box in cartone rigido""}'>Crema di castagne 350 gr</span></li>
<li><span data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}' data-sheets-value='{""1"":2,""2"":""La confezione contiene:\n\nBianco Rimuss dry senza alcool 75 cl\nPanettone marron glacé 750 gr\nCrema di castagne 350 gr\nBiscotti al mais Il Fornaio 100 gr\nBiscotti varietà Il Fornaio 100 gr\n\nConfezione: box in cartone rigido""}'>Biscotti al mais Il Fornaio 100 gr</span></li>
<li><span data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}' data-sheets-value='{""1"":2,""2"":""La confezione contiene:\n\nBianco Rimuss dry senza alcool 75 cl\nPanettone marron glacé 750 gr\nCrema di castagne 350 gr\nBiscotti al mais Il Fornaio 100 gr\nBiscotti varietà Il Fornaio 100 gr\n\nConfezione: box in cartone rigido""}'>Biscotti varietà Il Fornaio 100 gr</span></li>
</ul>
<span data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}' data-sheets-value='{""1"":2,""2"":""La confezione contiene:\n\nBianco Rimuss dry senza alcool 75 cl\nPanettone marron glacé 750 gr\nCrema di castagne 350 gr\nBiscotti al mais Il Fornaio 100 gr\nBiscotti varietà Il Fornaio 100 gr\n\nConfezione: box in cartone rigido""}'><br>Confezione: box in cartone rigido</span><br>
</div>
<div><span data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}' data-sheets-value='{""1"":2,""2"":""La confezione contiene:\n\nBianco Rimuss dry senza alcool 75 cl\nPanettone marron glacé 750 gr\nCrema di castagne 350 gr\nBiscotti al mais Il Fornaio 100 gr\nBiscotti varietà Il Fornaio 100 gr\n\nConfezione: box in cartone rigido""}'></span></div>
<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<div><span data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}' data-sheets-value='{""1"":2,""2"":""La confezione contiene:\n\nBianco Rimuss dry senza alcool 75 cl\nPanettone marron glacé 750 gr\nCrema di castagne 350 gr\nBiscotti al mais Il Fornaio 100 gr\nBiscotti varietà Il Fornaio 100 gr\n\nConfezione: box in cartone rigido""}'>Questo box contiene prodotti stagionali realizzati artigianalmente. A causa della loro limitata conservabilità (30 giorni), il box potrà essere spedito solo dal 10.12 al 21.12.2020. </span></div>
<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>",Fondazione La Fonte,,Confezioni,"",false,Title,Default Title,,,,,"",3580.0,,deny,manual,70.00,,true,false,"",https://cdn.shopify.com/s/files/1/0448/2790/2104/products/BoxLarge2_2Z4A1331.jpg?v=1601307811,1,,false,,,,,,,,,,,,,,,kg,,,true,,,archived
box-large-2,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0448/2790/2104/products/ConfezioneBox_2Z4A1361_385c2d38-385b-47bc-9129-fea872fd2085.jpg?v=1601364282,2,,,,,,,,,,,,,,,,,,,,,,,
l-olio-monocultivar-di-maurino,"L’Olio, Monocultivar di Maurino","<meta charset=""utf-8"">
<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<p><span data-sheets-value='{""1"":2,""2"":""Monocultivar di Maurino. Fiore all’occhiello della produzione olivicola. Dal gusto robusto e persistente viene ricavato da spremitura precoce che dona un prodotto elegante e avvolgente adatto ai piatti a base di pesce, verdure bollite e carpacci. Quantità limitata, bottiglie numerate a mano.\n\nBottiglia da 0,50 L.\n\nProduttore: Azienda Agricola Erika, Toscana\n\nConfezione 1 bottiglia""}' data-sheets-userformat='{""2"":33559425,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""15"":""arial,sans,sans-serif"",""28"":1}'>Monocultivar di Maurino. Fiore all’occhiello della produzione olivicola. Dal gusto robusto e persistente viene ricavato da spremitura precoce che dona un prodotto elegante e avvolgente adatto ai piatti a base di pesce, verdure bollite e carpacci. Quantità limitata, bottiglie numerate a mano.<br><br>Bottiglia da 0,50 L<br><br>Produttore: Azienda Agricola Erika, Toscana</span></p>
<p><span data-sheets-value='{""1"":2,""2"":""Monocultivar di Maurino. Fiore all’occhiello della produzione olivicola. Dal gusto robusto e persistente viene ricavato da spremitura precoce che dona un prodotto elegante e avvolgente adatto ai piatti a base di pesce, verdure bollite e carpacci. Quantità limitata, bottiglie numerate a mano.\n\nBottiglia da 0,50 L.\n\nProduttore: Azienda Agricola Erika, Toscana\n\nConfezione 1 bottiglia""}' data-sheets-userformat='{""2"":33559425,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""15"":""arial,sans,sans-serif"",""28"":1}'><meta charset=""utf-8"">Desideri aggiungere una confezione regalo? <a href=""https://fondazionelafonte.myshopify.com/products/sacco-di-juta-per-olio"" title=""Confezione regalo per olio"">Acquistala qui.</a></span></p>",Azienda Agricola Erika,,Oli,"",false,Title,Default Title,,,,,"",1000.0,,deny,manual,35.00,48.00,true,false,"",https://cdn.shopify.com/s/files/1/0448/2790/2104/products/LolioMonocultivarDiMaurino_Box_2Z4A1394.jpg?v=1601308499,1,,false,,,,,,,,,,,,,,,kg,,,true,,,archived
l-olio-monocultivar-di-maurino,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0448/2790/2104/products/LolioMonocultivarDiMaurino_Label_2Z4A1176.jpg?v=1601308499,2,,,,,,,,,,,,,,,,,,,,,,,
olio-macchia-palmane,"Olio Extra Vergine d’Oliva ""Macchia Palmane""","<meta charset=""utf-8"">
<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<p><span data-sheets-value='{""1"":2,""2"":""Olio extravergine di oliva tipicamente toscano che si distingue per il suo sapore forte e deciso, un aroma corposo e robusto che lo rende particolarmente adatto all’impiego nella preparazione di piatti a base di carne e cacciagione.\n\nProdotto da: Azienda Agricola Erika, Toscana\n\nFormato 0,75 l\n\nConfezione 1 bottiglia""}' data-sheets-userformat='{""2"":33559425,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""15"":""arial,sans,sans-serif"",""28"":1}'>Olio extravergine di oliva squisitamente toscano, che si distingue per il suo sapore elegante e deciso ed un aroma corposo che lo rende particolarmente adatto sia come condimento a crudo di verdure e insalate, che nella preparazione di piatti a base di carne e cacciagione.<br></span></p>
<p><span style=""color: #ff2a00;"">Il Macchia Palmane si è distinto nel Masters of Olive Oil International Contest 2021, ottenendo il terzo posto tra 170 oli provenienti dalle più blasonate e premiate aziende di tre continenti.</span><br></p>
<p><span data-sheets-value='{""1"":2,""2"":""Olio extravergine di oliva tipicamente toscano che si distingue per il suo sapore forte e deciso, un aroma corposo e robusto che lo rende particolarmente adatto all’impiego nella preparazione di piatti a base di carne e cacciagione.\n\nProdotto da: Azienda Agricola Erika, Toscana\n\nFormato 0,75 l\n\nConfezione 1 bottiglia""}' data-sheets-userformat='{""2"":33559425,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""15"":""arial,sans,sans-serif"",""28"":1}'>Prodotto da: Azienda Agricola Erika, Toscana<br><br>Bottiglia da 0.75 L o da 0.25 L</span></p>",Azienda Agricola Erika,,Oli,"",false,Size,Formato 75 cl,,,,,"",1000.0,,deny,manual,23.00,,true,false,"",https://cdn.shopify.com/s/files/1/0448/2790/2104/products/OlioMacchiaPalmane_75cl_2Z4A1196.jpg?v=1601308702,1,,false,,"Olio extravergine di oliva squisitamente toscano che si distingue per il suo sapore elegante e deciso, un aroma corposo che lo rende particolarmente adatto come condimento a crudo di verdure e insalate e nella preparazione di piatti a base di carne e cacciagione. Il Macchia Palmane è stato premiato al Masters of Olive Oil International Contest 2021.",,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0448/2790/2104/products/OlioMacchiaPalmane_75cl_2Z4A1196.jpg?v=1601308702,kg,,,true,,,archived
olio-macchia-palmane,,,,,,,,,Formato 25 cl,,,,,"",1000.0,,deny,manual,10.00,,true,false,"",https://cdn.shopify.com/s/files/1/0448/2790/2104/products/OlioMacchiaPalmane_75cl_Label_2Z4A1198.jpg?v=1601308702,2,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0448/2790/2104/products/OlioMacchiaPalmane_25cl_2Z4A1387.jpg?v=1601308738,kg,,,,,,
olio-macchia-palmane,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0448/2790/2104/products/OlioMacchiaPalmane_25cl_2Z4A1387.jpg?v=1601308738,3,,,,,,,,,,,,,,,,,,,,,,,
olio-macchia-palmane,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0448/2790/2104/products/OlioMacchiaPalmane_25cl_Label_2Z4A1391.jpg?v=1601308738,4,,,,,,,,,,,,,,,,,,,,,,,
box-large-1,Box large 1,"<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<div>
<span data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}' data-sheets-value='{""1"":2,""2"":""La confezione contiene:\n\nBrivio Brut Spumante 75 cl\nPanettone nostrano 750 gr\nDelizia alla zucca 340 gr\nBiscotti al mais Il Fornaio 100 gr\nBiscotti varietà Il Fornaio 100 gr\n\nConfezione: box in cartone rigido""}'><span data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}' data-sheets-value='{""1"":2,""2"":""La confezione contiene:\n\nBrivio Brut Spumante 75 cl\nPanettone nostrano 750 gr\nDelizia alla zucca 340 gr\nBiscotti al mais Il Fornaio 100 gr\nBiscotti varietà Il Fornaio 100 gr\n\nConfezione: box in cartone rigido""}'>La confezione contiene:<br></span></span>
<ul>
<li><span data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}' data-sheets-value='{""1"":2,""2"":""La confezione contiene:\n\nBrivio Brut Spumante 75 cl\nPanettone nostrano 750 gr\nDelizia alla zucca 340 gr\nBiscotti al mais Il Fornaio 100 gr\nBiscotti varietà Il Fornaio 100 gr\n\nConfezione: box in cartone rigido""}'>Brivio Brut Spumante 75 cl</span></li>
<li><span data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}' data-sheets-value='{""1"":2,""2"":""La confezione contiene:\n\nBrivio Brut Spumante 75 cl\nPanettone nostrano 750 gr\nDelizia alla zucca 340 gr\nBiscotti al mais Il Fornaio 100 gr\nBiscotti varietà Il Fornaio 100 gr\n\nConfezione: box in cartone rigido""}'>Panettone nostrano 750 gr</span></li>
<li><span data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}' data-sheets-value='{""1"":2,""2"":""La confezione contiene:\n\nBrivio Brut Spumante 75 cl\nPanettone nostrano 750 gr\nDelizia alla zucca 340 gr\nBiscotti al mais Il Fornaio 100 gr\nBiscotti varietà Il Fornaio 100 gr\n\nConfezione: box in cartone rigido""}'>Delizia alla zucca 340 gr</span></li>
<li><span data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}' data-sheets-value='{""1"":2,""2"":""La confezione contiene:\n\nBrivio Brut Spumante 75 cl\nPanettone nostrano 750 gr\nDelizia alla zucca 340 gr\nBiscotti al mais Il Fornaio 100 gr\nBiscotti varietà Il Fornaio 100 gr\n\nConfezione: box in cartone rigido""}'>Biscotti al mais Il Fornaio 100 gr</span></li>
<li><span data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}' data-sheets-value='{""1"":2,""2"":""La confezione contiene:\n\nBrivio Brut Spumante 75 cl\nPanettone nostrano 750 gr\nDelizia alla zucca 340 gr\nBiscotti al mais Il Fornaio 100 gr\nBiscotti varietà Il Fornaio 100 gr\n\nConfezione: box in cartone rigido""}'>Biscotti varietà Il Fornaio 100 gr</span></li>
</ul>
<span data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}' data-sheets-value='{""1"":2,""2"":""La confezione contiene:\n\nBrivio Brut Spumante 75 cl\nPanettone nostrano 750 gr\nDelizia alla zucca 340 gr\nBiscotti al mais Il Fornaio 100 gr\nBiscotti varietà Il Fornaio 100 gr\n\nConfezione: box in cartone rigido""}'><br>Confezione: box in cartone rigido</span><br>
</div>
<div><span data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}' data-sheets-value='{""1"":2,""2"":""La confezione contiene:\n\nBrivio Brut Spumante 75 cl\nPanettone nostrano 750 gr\nDelizia alla zucca 340 gr\nBiscotti al mais Il Fornaio 100 gr\nBiscotti varietà Il Fornaio 100 gr\n\nConfezione: box in cartone rigido""}'></span></div>
<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<div><span data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}' data-sheets-value='{""1"":2,""2"":""La confezione contiene:\n\nBrivio Brut Spumante 75 cl\nPanettone nostrano 750 gr\nDelizia alla zucca 340 gr\nBiscotti al mais Il Fornaio 100 gr\nBiscotti varietà Il Fornaio 100 gr\n\nConfezione: box in cartone rigido""}'>Questo box contiene prodotti stagionali realizzati artigianalmente. A causa della loro limitata conservabilità (30 giorni), il box potrà essere spedito solo dal 10.12 al 21.12.2020. </span></div>
<ul></ul>
<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>",Fondazione La Fonte,,Confezioni,"check-age, Natale",false,Title,Default Title,,,,,"",3580.0,,deny,manual,74.00,,true,false,"",https://cdn.shopify.com/s/files/1/0448/2790/2104/products/BoxLarge1_Composition.jpg?v=1601364266,1,,false,,,,,,,,,,,,,,,kg,,,true,,,archived
box-large-1,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0448/2790/2104/products/ConfezioneBox_2Z4A1361.jpg?v=1601364271,2,,,,,,,,,,,,,,,,,,,,,,,
